Asuncion,5.703188596491228
Bogota,4.8629298245614025
Buenos Aires,5.461868421052632
Caracas,4.695109649122806
Curitiba,4.345333333333333
Florianopolis,4.751206140350878
Medellin,5.446486842105263
Montevideo,5.252587719298245
Porto Alegre,5.110916666666667
Quito,4.572359649122807
Rio de Janeiro,4.871228070175438
Santiago,6.437192982456139
Sao Paulo,5.095938596491228
